frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
137,-2659.109863,0.000000,93.150002,-2158.649902,0.000000,0.000000,-0.000003,0.923705,-0.000003,0.383105,0.000000,-5.999900,0.000000
138,-2677.079834,0.000000,93.150002,-2156.199951,0.000000,0.000000,-0.000003,0.913753,-0.000003,0.406270,0.000000,-5.999900,0.000000
139,-2695.030029,0.000000,93.150002,-2153.750000,0.000000,0.000000,-0.000003,0.903218,-0.000003,0.429182,0.000000,-5.999900,0.000000
140,-2712.959961,0.000000,93.150002,-2151.300049,0.000000,0.000000,-0.000003,0.892110,-0.000003,0.451819,0.000000,-5.999900,0.000000
141,-2730.869873,0.000000,93.150002,-2148.849854,0.000000,0.000000,-0.000003,0.880434,-0.000003,0.474169,0.000000,-5.999900,0.000000
142,-2748.760010,0.000000,93.150002,-2146.399902,0.000000,0.000000,-0.000003,0.868198,-0.000003,0.496218,0.000000,-5.999900,0.000000
143,-2766.629883,0.000000,93.150002,-2143.949951,0.000000,0.000000,-0.000003,0.855412,-0.000003,0.517948,0.000000,-5.999900,0.000000
144,-2784.479980,0.000000,93.150002,-2141.500000,0.000000,0.000000,-0.000003,0.842082,-0.000003,0.539349,0.000000,-5.999900,0.000000
145,-2802.310059,0.000000,93.150002,-2139.060059,0.000000,0.000000,-0.000003,0.828215,-0.000003,0.560411,0.000000,-5.999900,0.000000
146,-2820.109863,0.000000,93.150002,-2136.619873,0.000000,0.000000,-0.000003,0.813821,-0.000003,0.581116,0.000000,-5.999900,0.000000
147,-2837.889893,0.000000,93.150002,-2134.179932,0.000000,0.000000,-0.000003,0.798911,-0.000003,0.601449,0.000000,-5.999900,0.000000
148,-2855.649902,0.000000,93.150002,-2131.739990,0.000000,0.000000,-0.000003,0.783494,-0.000003,0.621399,0.000000,-5.999900,0.000000
149,-2873.389893,0.000000,93.150002,-2129.300049,0.000000,0.000000,-0.000003,0.767578,-0.000003,0.640955,0.000000,-5.999900,0.000000
150,-2891.109863,0.000000,93.150002,-2126.859863,0.000000,0.000000,-0.000003,0.751171,-0.000003,0.660107,0.000000,-5.999900,0.000000
151,-2908.809814,0.000000,93.150002,-2124.419922,0.000000,0.000000,-0.000003,0.734288,-0.000003,0.678838,0.000000,-5.999900,0.000000
152,-2926.489990,0.000000,93.150002,-2121.979980,0.000000,0.000000,-0.000003,0.716938,-0.000003,0.697137,0.000000,-5.999900,0.000000
153,-2944.149902,0.000000,93.150002,-2119.540039,0.000000,0.000000,-0.000003,0.699133,-0.000003,0.714991,0.000000,-5.999900,0.000000
154,-2961.790039,0.000000,93.150002,-2117.099854,0.000000,0.000000,-0.000003,0.680883,-0.000003,0.732393,0.000000,-5.999900,0.000000
155,-2979.409912,0.000000,93.150002,-2114.659912,0.000000,0.000000,-0.000003,0.662200,-0.000003,0.749327,0.000000,-5.999900,0.000000
156,-2997.010010,0.000000,93.150002,-2112.219971,0.000000,0.000000,-0.000003,0.643097,-0.000003,0.765784,0.000000,-5.999900,0.000000
157,-3014.589844,0.000000,93.150002,-2109.780029,0.000000,0.000000,-0.000003,0.623584,-0.000003,0.781756,0.000000,-5.999900,0.000000
