frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
360,True,True,-1.000000,0.000000,1068.150024,1002.039978,0.000000,420.919983,0.580000,-0.610588,0.610606,-0.356643,-0.356578,-5.500000,0.000000,0.000000,0.000000,2233.839844,827.500000,0.000000,725.950012,-54.969997,0.226957,-0.000003,-0.000003,0.973905,2.291600,0.000000,0.000000
361,True,True,-1.000000,0.000000,1071.660034,1002.039978,0.000000,420.919983,0.580000,-0.602097,0.602116,-0.370799,-0.370735,-5.500000,0.000000,0.000000,0.000000,2239.889893,827.039978,0.000000,725.760010,-54.949997,0.236247,-0.000003,-0.000003,0.971693,2.291600,0.000000,0.000000
362,True,True,-1.000000,0.000000,1075.169922,1002.039978,0.000000,420.919983,0.580000,-0.593276,0.593295,-0.384756,-0.384691,-5.500000,0.000000,0.000000,0.000000,2245.939941,826.579956,0.000000,725.570007,-54.930000,0.245515,-0.000003,-0.000003,0.969393,2.291600,0.000000,0.000000
363,True,True,-1.000000,0.000000,1078.679932,1002.039978,0.000000,420.919983,0.580000,-0.584132,0.584153,-0.398502,-0.398437,-5.500000,0.000000,0.000000,0.000000,2251.979980,826.119995,0.000000,725.380005,-54.910000,0.254762,-0.000003,-0.000003,0.967004,2.291600,0.000000,0.000000
364,True,True,-1.000000,0.000000,1082.189941,1002.039978,0.000000,420.919983,0.580000,-0.574669,0.574689,-0.412032,-0.411967,-5.500000,0.000000,0.000000,0.000000,2258.020020,825.659973,0.000000,725.190002,-54.889999,0.263982,-0.000003,-0.000003,0.964527,2.291600,0.000000,0.000000
365,True,True,-1.000000,0.000000,1085.699951,1002.039978,0.000000,420.919983,0.580000,-0.564894,0.564915,-0.425335,-0.425271,-5.500000,0.000000,0.000000,0.000000,2264.060059,825.199951,0.000000,725.000000,-54.869999,0.273180,-0.000003,-0.000003,0.961963,2.291600,0.000000,0.000000
366,True,True,-1.000000,0.000000,1089.209961,1002.039978,0.000000,420.919983,0.580000,-0.554811,0.554833,-0.438407,-0.438342,-5.500000,0.000000,0.000000,0.000000,2270.099854,824.739990,0.000000,724.809998,-54.849998,0.282351,-0.000003,-0.000003,0.959311,2.291600,0.000000,0.000000
367,True,True,-1.000000,0.000000,1092.719971,1002.039978,0.000000,420.919983,0.580000,-0.544426,0.544446,-0.451241,-0.451177,-5.500000,0.000000,0.000000,0.000000,2276.139893,824.279968,0.000000,724.619995,-54.829998,0.291495,-0.000003,-0.000003,0.956572,2.291600,0.000000,0.000000
368,True,True,-1.000000,0.000000,1096.229980,1002.039978,0.000000,420.919983,0.580000,-0.533744,0.533765,-0.463827,-0.463763,-5.500000,0.000000,0.000000,0.000000,2282.179932,823.820007,0.000000,724.429993,-54.809998,0.300618,-0.000003,-0.000003,0.953745,2.291600,0.000000,0.000000
369,True,True,-1.000000,0.000000,1099.739990,1002.039978,0.000000,420.919983,0.580000,-0.522771,0.522790,-0.476165,-0.476095,-5.500000,0.000000,0.000000,0.000000,2288.219971,823.359985,0.000000,724.239990,-54.789997,0.309708,-0.000003,-0.000003,0.950832,2.291600,0.000000,0.000000
370,True,True,-1.000000,0.000000,1103.250000,1002.039978,0.000000,420.919983,0.580000,-0.511512,0.511536,-0.488239,-0.488169,-5.500000,0.000000,0.000000,0.000000,2294.250000,822.899963,0.000000,724.049988,-54.770000,0.318772,-0.000003,-0.000003,0.947832,2.291600,0.000000,0.000000
371,True,True,-1.000000,0.000000,1106.760010,1002.039978,0.000000,420.919983,0.580000,0.499973,-0.500000,0.500049,0.499978,-5.500000,0.000000,0.000000,0.000000,2300.280029,822.440002,0.000000,723.859985,-54.750000,0.327808,-0.000003,-0.000003,0.944744,2.291600,0.000000,0.000000
372,True,True,-1.000000,0.000000,1110.270020,1002.039978,0.000000,420.919983,0.580000,0.488163,-0.488190,0.511587,0.511512,-5.500000,0.000000,0.000000,0.000000,2306.310059,821.979980,0.000000,723.669983,-54.730000,0.336812,-0.000003,-0.000003,0.941572,2.291600,0.000000,0.000000
373,True,True,-1.000000,0.000000,1113.780029,1002.039978,0.000000,420.919983,0.580000,0.476090,-0.476111,0.522845,0.522771,-5.500000,0.000000,0.000000,0.000000,2312.339844,821.519958,0.000000,723.479980,-54.709999,0.345789,-0.000003,-0.000003,0.938312,2.291600,0.000000,0.000000
374,True,True,-1.000000,0.000000,1117.289917,1002.039978,0.000000,420.919983,0.580000,0.463757,-0.463774,0.533817,0.533744,-5.500000,0.000000,0.000000,0.000000,2318.369873,821.059998,0.000000,723.289978,-54.689999,0.354733,-0.000003,-0.000003,0.934967,2.291600,0.000000,0.000000
375,True,True,-1.000000,0.000000,1120.799927,1002.039978,0.000000,420.919983,0.580000,0.451171,-0.451182,0.544499,0.544426,-5.500000,0.000000,0.000000,0.000000,2324.399902,820.599976,0.000000,723.099976,-54.669998,0.363646,-0.000003,-0.000003,0.931537,2.291600,0.000000,0.000000
376,True,True,-1.000000,0.000000,1124.309937,1002.039978,0.000000,420.919983,0.580000,0.438337,-0.438348,0.554884,0.554811,-5.500000,0.000000,0.000000,0.000000,2330.419922,820.139954,0.000000,722.909973,-54.649998,0.372526,-0.000003,-0.000003,0.928022,2.291600,0.000000,0.000000
377,True,True,-1.000000,0.000000,1127.819946,1002.039978,0.000000,420.919983,0.580000,0.425265,-0.425271,0.564968,0.564894,-5.500000,0.000000,0.000000,0.000000,2336.439941,819.679993,0.000000,722.719971,-54.629997,0.381368,-0.000003,-0.000003,0.924423,2.291600,0.000000,0.000000
378,True,True,-1.000000,0.000000,1131.329956,1002.039978,0.000000,420.919983,0.580000,0.411962,-0.411962,0.574743,0.574669,-5.500000,0.000000,0.000000,0.000000,2342.459961,819.219971,0.000000,722.529968,-54.610001,0.390177,-0.000003,-0.000003,0.920740,2.291600,0.000000,0.000000
379,True,True,-1.000000,0.000000,1134.839966,1002.039978,0.000000,420.919983,0.580000,0.398431,-0.398431,0.584204,0.584132,-5.500000,0.000000,0.000000,0.000000,2348.479980,818.760010,0.000000,722.339966,-54.590000,0.398949,-0.000003,-0.000003,0.916973,2.291600,0.000000,0.000000
380,True,True,-1.000000,0.000000,1138.349976,1002.039978,0.000000,420.919983,0.580000,0.384686,-0.384686,0.593344,0.593276,-5.500000,0.000000,0.000000,0.000000,2354.500000,818.309998,0.000000,722.149963,-54.570000,0.407689,-0.000003,-0.000003,0.913121,2.291600,0.000000,0.000000
381,True,True,-1.000000,0.000000,1141.859985,1002.039978,0.000000,420.919983,0.580000,0.370729,-0.370729,0.602162,0.602097,-5.500000,0.000000,0.000000,0.000000,2360.520020,817.859985,0.000000,721.959961,-54.549999,0.416391,-0.000003,-0.000003,0.909186,2.291600,0.000000,0.000000
382,True,True,-1.000000,0.000000,1145.369995,1002.039978,0.000000,420.919983,0.580000,0.356573,-0.356568,0.610653,0.610588,-5.500000,0.000000,0.000000,0.000000,2366.530029,817.409973,0.000000,721.769958,-54.529999,0.425055,-0.000003,-0.000003,0.905167,2.291600,0.000000,0.000000
383,True,True,-1.000000,0.000000,1148.880005,1002.039978,0.000000,420.919983,0.580000,0.342223,-0.342212,0.618812,0.618745,-5.500000,0.000000,0.000000,0.000000,2372.540039,816.959961,0.000000,721.579956,-54.509998,0.433676,-0.000003,-0.000003,0.901069,2.291600,0.000000,0.000000
384,True,True,-1.000000,0.000000,1152.390015,1002.039978,0.000000,420.919983,0.580000,0.327684,-0.327673,0.626631,0.626568,-5.500000,0.000000,0.000000,0.000000,2378.550049,816.510010,0.000000,721.389954,-54.489998,0.442259,-0.000003,-0.000003,0.896887,2.291600,0.000000,0.000000
385,True,True,-1.000000,0.000000,1155.900024,1002.039978,0.000000,420.919983,0.580000,0.312967,-0.312956,0.634112,0.634045,-5.500000,0.000000,0.000000,0.000000,2384.560059,816.059998,0.000000,721.200012,-54.469997,0.450804,-0.000003,-0.000003,0.892623,2.291600,0.000000,0.000000
386,True,True,-1.000000,0.000000,1159.410034,1002.039978,0.000000,420.919983,0.580000,0.298077,-0.298066,0.641248,0.641177,-5.500000,0.000000,0.000000,0.000000,2390.570068,815.609985,0.000000,721.010010,-54.449997,0.459307,-0.000003,-0.000003,0.888278,2.291600,0.000000,0.000000
387,True,True,-1.000000,0.000000,1162.919922,1002.039978,0.000000,420.919983,0.580000,0.283026,-0.283015,0.648030,0.647963,-5.500000,0.000000,0.000000,0.000000,2396.579834,815.159973,0.000000,720.820007,-54.430000,0.467766,-0.000003,-0.000003,0.883852,2.291600,0.000000,0.000000
388,True,True,-1.000000,0.000000,1166.429932,1002.039978,0.000000,420.919983,0.580000,0.267818,-0.267807,0.654463,0.654394,-5.500000,0.000000,0.000000,0.000000,2402.589844,814.709961,0.000000,720.630005,-54.410000,0.476182,-0.000003,-0.000003,0.879347,2.291600,0.000000,0.000000
389,True,True,-1.000000,0.000000,1169.939941,1002.039978,0.000000,420.919983,0.580000,0.252464,-0.252453,0.660538,0.660469,-5.500000,0.000000,0.000000,0.000000,2408.589844,814.260010,0.000000,720.440002,-54.389999,0.484554,-0.000003,-0.000003,0.874761,2.291600,0.000000,0.000000
390,True,True,-1.000000,0.000000,1173.449951,1002.039978,0.000000,420.919983,0.580000,0.236975,-0.236965,0.666252,0.666182,-5.500000,0.000000,0.000000,0.000000,2414.589844,813.809998,0.000000,720.250000,-54.369999,0.492884,-0.000003,-0.000003,0.870095,2.291600,0.000000,0.000000
391,True,True,-1.000000,0.000000,1176.959961,1002.039978,0.000000,420.919983,0.580000,0.221357,-0.221347,0.671602,0.671533,-5.500000,0.000000,0.000000,0.000000,2420.589844,813.359985,0.000000,720.059998,-54.349998,0.501170,-0.000003,-0.000003,0.865349,2.291600,0.000000,0.000000
392,True,True,-1.000000,0.000000,1180.469971,1002.039978,0.000000,420.919983,0.580000,0.205621,-0.205605,0.676587,0.676518,-5.500000,0.000000,0.000000,0.000000,2426.589844,812.909973,0.000000,719.869995,-54.329998,0.509408,-0.000003,-0.000003,0.860525,2.291600,0.000000,0.000000
393,True,True,-1.000000,0.000000,1183.979980,1002.039978,0.000000,420.919983,0.580000,0.189771,-0.189755,0.681200,0.681136,-5.500000,0.000000,0.000000,0.000000,2432.589844,812.459961,0.000000,719.679993,-54.309998,0.517603,-0.000003,-0.000003,0.855621,2.291600,0.000000,0.000000
394,True,True,-1.000000,0.000000,1187.489990,1002.039978,0.000000,420.919983,0.580000,0.173818,-0.173797,0.685444,0.685382,-5.500000,0.000000,0.000000,0.000000,2438.589844,812.010010,0.000000,719.489990,-54.289997,0.525749,-0.000003,-0.000003,0.850640,2.291600,0.000000,0.000000
395,True,True,-1.000000,0.000000,1191.000000,1002.039978,0.000000,420.919983,0.580000,0.157769,-0.157747,0.689313,0.689255,-5.500000,0.000000,0.000000,0.000000,2444.579834,811.559998,0.000000,719.299988,-54.270000,0.533847,-0.000003,-0.000003,0.845581,2.291600,0.000000,0.000000
396,True,True,-1.000000,0.000000,1194.510010,1002.039978,0.000000,420.919983,0.580000,0.141633,-0.141611,0.692807,0.692751,-5.500000,0.000000,0.000000,0.000000,2450.569824,811.109985,0.000000,719.109985,-54.250000,0.541896,-0.000003,-0.000003,0.840446,2.291600,0.000000,0.000000
397,True,True,-1.000000,0.000000,1198.020020,1002.039978,0.000000,420.919983,0.580000,0.125421,-0.125400,0.695924,0.695869,-5.500000,0.000000,0.000000,0.000000,2456.560059,810.659973,0.000000,718.919983,-54.230000,0.549896,-0.000003,-0.000003,0.835233,2.291600,0.000000,0.000000
398,True,True,-1.000000,0.000000,1201.530029,1002.039978,0.000000,420.919983,0.580000,0.109140,-0.109118,0.698660,0.698610,-5.500000,0.000000,0.000000,0.000000,2462.550049,810.209961,0.000000,718.729980,-54.209999,0.557848,-0.000003,-0.000003,0.829943,2.291600,0.000000,0.000000
399,True,True,-1.000000,0.000000,1205.039917,1002.039978,0.000000,420.919983,0.580000,0.092799,-0.092777,0.701017,0.700967,-5.500000,0.000000,0.000000,0.000000,2468.540039,809.760010,0.000000,718.539978,-54.189999,0.565746,-0.000003,-0.000003,0.824579,2.291600,0.000000,0.000000
400,True,True,-1.000000,0.000000,1208.549927,1002.039978,0.000000,420.919983,0.580000,0.076409,-0.076388,0.702993,0.702942,-5.500000,0.000000,0.000000,0.000000,2474.530029,809.309998,0.000000,718.349976,-54.169998,0.573596,-0.000003,-0.000003,0.819138,2.291600,0.000000,0.000000
401,True,True,-1.000000,0.000000,1212.059937,1002.039978,0.000000,420.919983,0.580000,0.059977,-0.059955,0.704585,0.704533,-5.500000,0.000000,0.000000,0.000000,2480.510010,808.859985,0.000000,718.159973,-54.149998,0.581391,-0.000003,-0.000003,0.813624,2.291600,0.000000,0.000000
402,True,True,-1.000000,0.000000,1215.569946,1002.039978,0.000000,420.919983,0.580000,0.043512,-0.043490,0.705793,0.705742,-5.500000,0.000000,0.000000,0.000000,2486.489990,808.409973,0.000000,717.969971,-54.129997,0.589133,-0.000003,-0.000003,0.808036,2.291600,0.000000,0.000000
403,True,True,-1.000000,0.000000,1219.079956,1002.039978,0.000000,420.919983,0.580000,0.027025,-0.026998,0.706614,0.706567,-5.500000,0.000000,0.000000,0.000000,2492.469971,807.959961,0.000000,717.779968,-54.110001,0.596820,-0.000003,-0.000003,0.802375,2.291600,0.000000,0.000000
404,True,True,-1.000000,0.000000,1222.589966,1002.039978,0.000000,420.919983,0.580000,0.010523,-0.010496,0.707053,0.707004,-5.500000,0.000000,0.000000,0.000000,2498.449951,807.510010,0.000000,717.589966,-54.090000,0.604454,-0.000003,-0.000003,0.796640,2.291600,0.000000,0.000000
405,True,True,-1.000000,0.000000,1226.099976,1002.039978,0.000000,420.919983,0.580000,-0.005986,0.006013,0.707104,0.707058,-5.500000,0.000000,0.000000,0.000000,2504.429932,807.059998,0.000000,717.399963,-54.070000,0.612034,-0.000003,-0.000003,0.790831,2.291600,0.000000,0.000000
406,True,True,-1.000000,0.000000,1229.609985,1002.039978,0.000000,420.919983,0.580000,-0.022494,0.022521,0.706773,0.706724,-5.500000,0.000000,0.000000,0.000000,2510.409912,806.609985,0.000000,717.209961,-54.049999,0.619560,-0.000003,-0.000003,0.784949,2.291600,0.000000,0.000000
407,True,True,-1.000000,0.000000,1233.119995,1002.039978,0.000000,420.919983,0.580000,-0.038986,0.039018,0.706054,0.706006,-5.500000,0.000000,0.000000,0.000000,2516.389893,806.159973,0.000000,717.019958,-54.029999,0.627026,-0.000003,-0.000003,0.778998,2.291600,0.000000,0.000000
408,True,True,-1.000000,0.000000,1236.630005,1002.039978,0.000000,420.919983,0.580000,-0.055456,0.055494,0.704949,0.704906,-5.500000,0.000000,0.000000,0.000000,2522.359863,805.709961,0.000000,716.829956,-54.009998,0.634433,-0.000003,-0.000003,0.772978,2.291600,0.000000,0.000000
409,True,True,-1.000000,0.000000,1240.140015,1002.039978,0.000000,420.919983,0.580000,-0.071899,0.071937,0.703463,0.703417,-5.500000,0.000000,0.000000,0.000000,2528.329834,805.260010,0.000000,716.639954,-53.989998,0.641786,-0.000003,-0.000003,0.766883,2.291600,0.000000,0.000000
410,True,True,-1.000000,0.000000,1243.650024,1002.039978,0.000000,420.919983,0.580000,-0.088305,0.088343,0.701593,0.701545,-5.500000,0.000000,0.000000,0.000000,2534.300049,804.809998,0.000000,716.450012,-53.969997,0.649080,-0.000003,-0.000003,0.760720,2.291600,0.000000,0.000000
411,True,True,-1.000000,0.000000,1247.159912,1002.039978,0.000000,420.919983,0.580000,-0.104662,0.104700,0.699341,0.699290,-5.500000,0.000000,0.000000,0.000000,2540.270020,804.359985,0.000000,716.260010,-53.949997,0.656315,-0.000003,-0.000003,0.754487,2.291600,0.000000,0.000000
412,True,True,-1.000000,0.000000,1250.669922,1002.039978,0.000000,420.919983,0.580000,-0.120960,0.120998,0.696705,0.696657,-5.500000,0.000000,0.000000,0.000000,2546.239990,803.909973,0.000000,716.070007,-53.930000,0.663490,-0.000003,-0.000003,0.748185,2.291600,0.000000,0.000000
413,True,True,-1.000000,0.000000,1254.179932,1002.039978,0.000000,420.919983,0.580000,-0.137193,0.137231,0.693691,0.693641,-5.500000,0.000000,0.000000,0.000000,2552.209961,803.459961,0.000000,715.880005,-53.910000,0.670605,-0.000003,-0.000003,0.741814,2.291600,0.000000,0.000000
414,True,True,-1.000000,0.000000,1257.689941,1002.039978,0.000000,420.919983,0.580000,-0.153350,0.153388,0.690300,0.690248,-5.500000,0.000000,0.000000,0.000000,2558.169922,803.010010,0.000000,715.690002,-53.889999,0.677656,-0.000003,-0.000003,0.735379,2.291600,0.000000,0.000000
415,True,True,-1.000000,0.000000,1261.199951,1002.039978,0.000000,420.919983,0.580000,-0.169422,0.169465,0.686533,0.686477,-5.500000,0.000000,0.000000,0.000000,2564.129883,802.559998,0.000000,715.500000,-53.869999,0.684648,-0.000003,-0.000003,0.728874,2.291600,0.000000,0.000000
416,True,True,-1.000000,0.000000,1264.709961,1002.039978,0.000000,420.919983,0.580000,-0.185401,0.185450,0.682390,0.682334,-5.500000,0.000000,0.000000,0.000000,2570.089844,802.109985,0.000000,715.309998,-53.849998,0.691575,-0.000003,-0.000003,0.722305,2.291600,0.000000,0.000000
417,True,True,-1.000000,0.000000,1268.219971,1002.039978,0.000000,420.919983,0.580000,-0.201283,0.201332,0.677874,0.677818,-5.500000,0.000000,0.000000,0.000000,2576.050049,801.659973,0.000000,715.119995,-53.829998,0.698443,-0.000003,-0.000003,0.715666,2.291600,0.000000,0.000000
418,True,True,-1.000000,0.000000,1271.729980,1002.039978,0.000000,420.919983,0.580000,-0.217052,0.217101,0.672988,0.672936,-5.500000,0.000000,0.000000,0.000000,2582.010010,801.209961,0.000000,714.929993,-53.809998,0.705245,-0.000003,-0.000003,0.708963,2.291600,0.000000,0.000000
419,True,True,-1.000000,0.000000,1275.239990,1002.039978,0.000000,420.919983,0.580000,-0.232703,0.232757,0.667733,0.667687,-5.500000,0.000000,0.000000,0.000000,2587.969971,800.760010,0.000000,714.739990,-53.789997,0.711982,-0.000003,-0.000003,0.702197,2.291600,0.000000,0.000000
420,True,True,-1.000000,0.000000,1278.750000,1002.039978,0.000000,420.919983,0.580000,-0.248229,0.248283,0.662118,0.662071,-5.500000,0.000000,0.000000,0.000000,2593.919922,800.309998,0.000000,714.549988,-53.770000,0.718654,-0.000003,-0.000003,0.695368,2.291600,0.000000,0.000000
421,True,True,-1.000000,0.000000,1282.260010,1002.039978,0.000000,420.919983,0.580000,-0.263620,0.263674,0.656141,0.656093,-5.500000,0.000000,0.000000,0.000000,2599.869873,799.859985,0.000000,714.359985,-53.750000,0.725262,-0.000003,-0.000003,0.688473,2.291600,0.000000,0.000000
422,True,True,-1.000000,0.000000,1285.770020,1002.039978,0.000000,420.919983,0.580000,-0.278866,0.278920,0.649807,0.649760,-5.500000,0.000000,0.000000,0.000000,2605.819824,799.409973,0.000000,714.169983,-53.730000,0.731800,-0.000003,-0.000003,0.681519,2.291600,0.000000,0.000000
423,True,True,-1.000000,0.000000,1289.280029,1002.039978,0.000000,420.919983,0.580000,-0.293961,0.294015,0.643120,0.643070,-5.500000,0.000000,0.000000,0.000000,2611.770020,798.959961,0.000000,713.979980,-53.709999,0.738274,-0.000003,-0.000003,0.674500,2.291600,0.000000,0.000000
424,True,True,-1.000000,0.000000,1292.789917,1002.039978,0.000000,420.919983,0.580000,-0.308894,0.308948,0.636083,0.636030,-5.500000,0.000000,0.000000,0.000000,2617.719971,798.510010,0.000000,713.789978,-53.689999,0.744679,-0.000003,-0.000003,0.667422,2.291600,0.000000,0.000000
425,True,True,-1.000000,0.000000,1296.299927,1002.039978,0.000000,420.919983,0.580000,-0.323659,0.323713,0.628697,0.628645,-5.500000,0.000000,0.000000,0.000000,2623.669922,798.059998,0.000000,713.599976,-53.669998,0.751020,-0.000003,-0.000003,0.660280,2.291600,0.000000,0.000000
426,True,True,-1.000000,0.000000,1299.809937,1002.039978,0.000000,420.919983,0.580000,-0.338247,0.338301,0.620968,0.620919,-5.500000,0.000000,0.000000,0.000000,2629.619873,797.609985,0.000000,713.409973,-53.649998,0.757291,-0.000003,-0.000003,0.653078,2.291600,0.000000,0.000000
427,True,True,-1.000000,0.000000,1303.319946,1002.039978,0.000000,420.919983,0.580000,-0.352651,0.352705,0.612900,0.612854,-5.500000,0.000000,0.000000,0.000000,2635.560059,797.159973,0.000000,713.219971,-53.629997,0.763493,-0.000003,-0.000003,0.645816,2.291600,0.000000,0.000000
428,True,True,-1.000000,0.000000,1306.829956,1002.039978,0.000000,420.919983,0.580000,-0.366861,0.366920,0.604498,0.604454,-5.500000,0.000000,0.000000,0.000000,2641.500000,796.709961,0.000000,713.029968,-53.610001,0.769625,-0.000003,-0.000003,0.638495,2.291600,0.000000,0.000000
429,True,True,-1.000000,0.000000,1310.339966,1002.039978,0.000000,420.919983,0.580000,-0.380871,0.380936,0.595765,0.595725,-5.500000,0.000000,0.000000,0.000000,2647.439941,796.260010,0.000000,712.839966,-53.590000,0.775689,-0.000003,-0.000003,0.631115,2.291600,0.000000,0.000000
430,True,True,-1.000000,0.000000,1313.849976,1002.039978,0.000000,420.919983,0.580000,-0.394677,0.394741,0.586706,0.586673,-5.500000,0.000000,0.000000,0.000000,2653.379883,795.809998,0.000000,712.649963,-53.570000,0.781679,-0.000003,-0.000003,0.623681,2.291600,0.000000,0.000000
431,True,True,-1.000000,0.000000,1317.359985,1002.039978,0.000000,420.919983,0.580000,-0.408266,0.408331,0.577333,0.577297,-5.500000,0.000000,0.000000,0.000000,2659.319824,795.359985,0.000000,712.459961,-53.549999,0.787599,-0.000003,-0.000003,0.616188,2.291600,0.000000,0.000000
432,True,True,-1.000000,0.000000,1320.869995,1002.039978,0.000000,420.919983,0.580000,-0.421635,0.421699,0.567640,0.567607,-5.500000,0.000000,0.000000,0.000000,2665.260010,794.909973,0.000000,712.269958,-53.529999,0.793446,-0.000003,-0.000003,0.608640,2.291600,0.000000,0.000000
433,True,True,-1.000000,0.000000,1324.380005,1002.039978,0.000000,420.919983,0.580000,-0.434771,0.434836,0.557640,0.557611,-5.500000,0.000000,0.000000,0.000000,2671.189941,794.459961,0.000000,712.079956,-53.509998,0.799219,-0.000003,-0.000003,0.601039,2.291600,0.000000,0.000000
434,True,True,-1.000000,0.000000,1327.890015,1002.039978,0.000000,420.919983,0.580000,-0.447670,0.447735,0.547339,0.547307,-5.500000,0.000000,0.000000,0.000000,2677.119873,794.010010,0.000000,711.889954,-53.489998,0.804923,-0.000003,-0.000003,0.593379,2.291600,0.000000,0.000000
435,True,True,-1.000000,0.000000,1331.400024,1002.039978,0.000000,420.919983,0.580000,-0.460326,0.460391,0.536737,0.536706,-5.500000,0.000000,0.000000,0.000000,2683.050049,793.559998,0.000000,711.700012,-53.469997,0.810554,-0.000003,-0.000003,0.585664,2.291600,0.000000,0.000000
436,True,True,-1.000000,0.000000,1334.909912,1002.039978,0.000000,420.919983,0.580000,-0.472729,0.472799,0.525840,0.525814,-5.500000,0.000000,0.000000,0.000000,2688.979980,793.109985,0.000000,711.510010,-53.449997,0.816111,-0.000003,-0.000003,0.577895,2.291600,0.000000,0.000000
437,True,True,-1.000000,0.000000,1338.419922,1002.039978,0.000000,420.919983,0.580000,-0.484878,0.484948,0.514654,0.514636,-5.500000,0.000000,0.000000,0.000000,2694.909912,792.659973,0.000000,711.320007,-53.430000,0.821590,-0.000003,-0.000003,0.570078,2.291600,0.000000,0.000000
438,True,True,-1.000000,0.000000,1341.929932,1002.039978,0.000000,420.919983,0.580000,-0.496763,0.496833,0.503186,0.503177,-5.500000,0.000000,0.000000,0.000000,2700.839844,792.209961,0.000000,711.130005,-53.410000,0.826996,-0.000003,-0.000003,0.562207,2.291600,0.000000,0.000000
439,True,True,-1.000000,0.000000,1345.439941,1002.039978,0.000000,420.919983,0.580000,-0.508372,0.508447,0.491449,0.491444,-5.500000,0.000000,0.000000,0.000000,2706.760010,791.760010,0.000000,710.940002,-53.389999,0.832325,-0.000003,-0.000003,0.554288,2.291600,0.000000,0.000000
440,True,True,-1.000000,0.000000,1348.949951,1002.039978,0.000000,420.919983,0.580000,-0.519707,0.519782,0.479445,0.479440,-5.500000,0.000000,0.000000,0.000000,2712.679932,791.320007,0.000000,710.750000,-53.369999,0.837580,-0.000003,-0.000003,0.546314,2.291600,0.000000,0.000000
441,True,True,-1.000000,0.000000,1352.459961,1002.039978,0.000000,420.919983,0.580000,-0.530761,0.530832,0.467178,0.467178,-5.500000,0.000000,0.000000,0.000000,2718.599854,790.880005,0.000000,710.559998,-53.349998,0.842758,-0.000003,-0.000003,0.538292,2.291600,0.000000,0.000000
442,True,True,-1.000000,0.000000,1355.969971,1002.039978,0.000000,420.919983,0.580000,-0.541524,0.541597,0.454656,0.454656,-5.500000,0.000000,0.000000,0.000000,2724.520020,790.440002,0.000000,710.369995,-53.329998,0.847859,-0.000003,-0.000003,0.530221,2.291600,0.000000,0.000000
443,True,True,-1.000000,0.000000,1359.479980,1002.039978,0.000000,420.919983,0.580000,-0.551990,0.552068,0.441887,0.441887,-5.500000,0.000000,0.000000,0.000000,2730.439941,790.000000,0.000000,710.179993,-53.309998,0.852883,-0.000003,-0.000003,0.522102,2.291600,0.000000,0.000000
444,True,True,-1.000000,0.000000,1362.989990,1002.039978,0.000000,420.919983,0.580000,-0.562153,0.562239,0.428874,0.428880,-5.500000,0.000000,0.000000,0.000000,2736.359863,789.559998,0.000000,709.989990,-53.289997,0.857829,-0.000003,-0.000003,0.513934,2.291600,0.000000,0.000000
445,True,True,-1.000000,0.000000,1366.500000,1002.039978,0.000000,420.919983,0.580000,-0.572015,0.572099,0.415630,0.415636,-5.500000,0.000000,0.000000,0.000000,2742.280029,789.119995,0.000000,709.799988,-53.270000,0.862699,-0.000003,-0.000003,0.505718,2.291600,0.000000,0.000000
446,True,True,-1.000000,0.000000,1370.010010,1002.039978,0.000000,420.919983,0.580000,-0.581564,0.581648,0.402159,0.402165,-5.500000,0.000000,0.000000,0.000000,2748.189941,788.679993,0.000000,709.609985,-53.250000,0.867488,-0.000003,-0.000003,0.497459,2.291600,0.000000,0.000000
447,True,True,-1.000000,0.000000,1373.520020,1002.039978,0.000000,420.919983,0.580000,-0.590794,0.590881,0.388467,0.388478,-5.500000,0.000000,0.000000,0.000000,2754.099854,788.239990,0.000000,709.419983,-53.230000,0.872199,-0.000003,-0.000003,0.489151,2.291600,0.000000,0.000000
448,True,True,-1.000000,0.000000,1377.030029,1002.039978,0.000000,420.919983,0.580000,-0.599701,0.599790,0.374565,0.374581,-5.500000,0.000000,0.000000,0.000000,2760.010010,787.799988,0.000000,709.229980,-53.209999,0.876830,-0.000003,-0.000003,0.480800,2.291600,0.000000,0.000000
449,True,True,-1.000000,0.000000,1380.539917,1002.039978,0.000000,420.919983,0.580000,-0.608284,0.608371,0.360457,0.360479,-5.500000,0.000000,0.000000,0.000000,2765.919922,787.359985,0.000000,709.039978,-53.189999,0.881381,-0.000003,-0.000003,0.472405,2.291600,0.000000,0.000000
450,True,True,-1.000000,0.000000,1384.049927,1002.039978,0.000000,420.919983,0.580000,-0.616533,0.616623,0.346156,0.346177,-5.500000,0.000000,0.000000,0.000000,2771.829834,786.919983,0.000000,708.859985,-53.169998,0.885852,-0.000003,-0.000003,0.463968,2.291600,0.000000,0.000000
